Colocação,Pontos,Nome,Clube,URL detalhes,Rating,Categoria
41,970,CARLOS CAVALCANTI,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=22208&Colocacao=41&Pontos=970,H,M
41,970,WESLLEY SILVA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=18782&Colocacao=41&Pontos=970,H,M
41,970,MARCEL SHIOMI,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=52824&Colocacao=41&Pontos=970,H,M
44,969,BRUNO BANDEIRA,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=32809&Colocacao=44&Pontos=969,H,M
44,969,ALEXANDER COELHO,NIPO CAMPO MOURÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17313&Colocacao=44&Pontos=969,H,M
46,968,RAFAEL LUZ,CR SALDANHA DA GAMA/JOOLA/ADC ESTRELA/STA CECÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=20763&Colocacao=46&Pontos=968,H,M
46,968,VITOR UIEDA,SOC .ESP. RECREATIVA E CULT. SANTA MARIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=56108&Colocacao=46&Pontos=968,H,M
48,967,OTAIR SILVA,BELFORD ROXO COUNTRY CLUBE-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=28606&Colocacao=48&Pontos=967,H,M
48,967,FRANCISCO MARTINS,ACADEMIA APUIARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=14416&Colocacao=48&Pontos=967,H,M
48,967,JOSÉ SANTOS,SPORT CLUB RECIFE - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=265&Colocacao=48&Pontos=967,H,M
48,967,OSVALDO OYAGAWA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1476&Colocacao=48&Pontos=967,H,M
48,967,ANDERSON VASCONCELOS,ASSOC.MESATENISTAS AGROPODAS-PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1925&Colocacao=48&Pontos=967,H,M
53,966,HUMBERTO EDUARDO SCHMIDT,SOCIEDADE GINÁSTICA DE SÃO LEOPOLDO - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17114&Colocacao=53&Pontos=966,H,M
53,966,RENATO SIMÕES,SPORT CLUB RECIFE - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=26161&Colocacao=53&Pontos=966,H,M
53,966,KAUAY PASSOS,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=53826&Colocacao=53&Pontos=966,H,M
56,965,RUAN NECKER,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=41426&Colocacao=56&Pontos=965,H,M
56,965,EVERTON MELO,CLUBE SANHAROENSE DE TÊNIS DE MESA-PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=45733&Colocacao=56&Pontos=965,H,M
56,965,GUILHERME SILVA,ASSEMBLÉIA PARAENSE - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=211&Colocacao=56&Pontos=965,H,M
59,964,MICHEL SOUZA,ADC ESTRELA / JOOLA / SANTOS FC / FUPES - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=16237&Colocacao=59&Pontos=964,H,M
60,963,MARCO ROSSI,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=627&Colocacao=60&Pontos=963,H,M
61,962,LUCIANO MIRANDA,DOJO NIC NETTO TENIS DE MESA-AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=13481&Colocacao=61&Pontos=962,H,M
62,961,CARLOS GOMES,ASTM - ASSOCIAÇÃO SERRANA DE TÊNIS DE MESA-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=31155&Colocacao=62&Pontos=961,H,M
63,960,MICAEL SOUZA,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=34566&Colocacao=63&Pontos=960,H,M
63,960,DIEGO SOUZA,SANTO ANDRÉ / ADSA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=3341&Colocacao=63&Pontos=960,H,M
65,958,JORGE SCHROEDER,ASSOC. DE TÊNIS DE MESA - GÊMEOS TT - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9906&Colocacao=65&Pontos=958,H,M
65,958,WALLACE SANTOS,C.R VASCO DA GAMA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10911&Colocacao=65&Pontos=958,H,M
65,958,RAFAEL ALMEIDA,ASSOC. ESPORTIVA E CULTURAL INSTITUTO PHOENIX - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=20661&Colocacao=65&Pontos=958,H,M
68,957,CARLOS DREZZA,JARAGUÁ TÊNIS CLUBE - AL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1983&Colocacao=68&Pontos=957,H,M
69,954,LUIZ CHOQUE,APCEF MANAUS - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=26465&Colocacao=69&Pontos=954,H,M
69,954,VINICIUS UEKITA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=38427&Colocacao=69&Pontos=954,H,M
71,953,JEFERSON ANDRÉ DA SILVA DÁ SILVA,ASSOCIAÇÃO CHAPECOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=47634&Colocacao=71&Pontos=953,H,M
72,952,SIDNEY TAQUES,FLAMENGO RONDÔNIA - RO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10826&Colocacao=72&Pontos=952,H,M
72,952,RODRIGO MATOS,ASSOCIAÇÃO ESPORTIVA LASSALISTA - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17247&Colocacao=72&Pontos=952,H,M
72,952,LUIZ AUGUSTO,ADM - MARÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9952&Colocacao=72&Pontos=952,H,M
72,952,RAFAEL BARRETO,ADM - MARÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9953&Colocacao=72&Pontos=952,H,M
72,952,LUCAS DYNA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9849&Colocacao=72&Pontos=952,H,M
77,951,EDSON TAKEMURA,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=4227&Colocacao=77&Pontos=951,H,M
77,951,LUAN SILVA,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=24682&Colocacao=77&Pontos=951,H,M
77,951,JURANDIR JUNIOR,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19807&Colocacao=77&Pontos=951,H,M
80,950,HELCIO PINGUELLI,CLUBE MUNICIPAL RIO DE JANEIRO - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19476&Colocacao=80&Pontos=950,H,M
80,950,VASCO GUIMARAES,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10193&Colocacao=80&Pontos=950,H,M
80,950,BRUNO PEREIRA,ASSOC. ESPORTIVA E CULTURAL INSTITUTO PHOENIX - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=707&Colocacao=80&Pontos=950,H,M
83,949,LUIZ GUSTAVO,ESTRELA DE OURO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=11039&Colocacao=83&Pontos=949,H,M
83,949,HUDSON RIBEIRO,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=16982&Colocacao=83&Pontos=949,H,M
85,948,JOÃO OLIVEIRA,APTM/G.T. PAIXÃO - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=13641&Colocacao=85&Pontos=948,H,M
85,948,DAVI LEITAO,ASSOCIAÇÃO RIO DO SUL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10228&Colocacao=85&Pontos=948,H,M
85,948,EDSON SILVA,CMB BARCARENA CLUBE - PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1030&Colocacao=85&Pontos=948,H,M
88,947,MATEUS PONCHIO,CLUBE DE CAMPO DE PIRACICABA-CCP-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=23745&Colocacao=88&Pontos=947,H,M
88,947,LEONARDO SILVA,CR SALDANHA DA GAMA/JOOLA/ADC ESTRELA/STA CECÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=28477&Colocacao=88&Pontos=947,H,M
90,946,HEMERSON KOVALSKI,ADFP/CLUBE DUQUE DE CAXIAS-CURITIBA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=20779&Colocacao=90&Pontos=946,H,M
91,945,KEHINDE RESENDE,ASSOCIAÇÃO FEIRENSE - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=14394&Colocacao=91&Pontos=945,H,M
92,944,FABIO NAGANO,ASSOCIAÇÃO REPRESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17965&Colocacao=92&Pontos=944,H,M
92,944,IBSEN MACIEL,CLUBE NÁUTICO DE VOLTA REDONDA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=18426&Colocacao=92&Pontos=944,H,M
92,944,ARTHUR SALIN,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=23561&Colocacao=92&Pontos=944,H,M
95,943,IAN ALMEIDA,CLUBE NÁUTICO DE VOLTA REDONDA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17399&Colocacao=95&Pontos=943,H,M
95,943,DENIS OLIVEIRA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9888&Colocacao=95&Pontos=943,H,M
95,943,ANDRÉ ROSSI,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1790&Colocacao=95&Pontos=943,H,M
95,943,RODRIGO OLIVEIRA,ACADEMIA SERGIPANA - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=29685&Colocacao=95&Pontos=943,H,M
99,941,MATHEUS MOURA,ACADEMIA SERGIPANA - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=35322&Colocacao=99&Pontos=941,H,M
99,941,VINICIUS SENA,ASSOCIAÇÃO GOIANA DE TÊNIS DE MESA-AGTM-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=846&Colocacao=99&Pontos=941,H,M
101,940,MARCO BANDEIRA,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=12489&Colocacao=101&Pontos=940,H,M
102,939,RAPHAEL LIMA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9867&Colocacao=102&Pontos=939,H,M
102,939,JOSÉ PAULA,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=32803&Colocacao=102&Pontos=939,H,M
104,938,RONALDO TOMA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=12250&Colocacao=104&Pontos=938,H,M
104,938,JORGE CARVALHO,FME - ARARAQUARA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=26752&Colocacao=104&Pontos=938,H,M
106,936,DIOGO GOMES,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=52842&Colocacao=106&Pontos=936,H,M
107,934,JOÃO MOREIRA,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=18631&Colocacao=107&Pontos=934,H,M
107,934,BRUNO YAMANA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19206&Colocacao=107&Pontos=934,H,M
107,934,INGO MAIA,NEW PLANET ATMAS FORTALEZA - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=15774&Colocacao=107&Pontos=934,H,M
107,934,MARCOS AMARAL,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9735&Colocacao=107&Pontos=934,H,M
107,934,NIELSON SOUSA,NEW PLANET ATMAS FORTALEZA - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=166&Colocacao=107&Pontos=934,H,M
112,932,ALÉSSIO FIGUEIRÊDO,ARQUIDIOCESANO ARACAJU - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=44&Colocacao=112&Pontos=932,H,M
113,931,THYAGO SILVA,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=27455&Colocacao=113&Pontos=931,H,M
113,931,EVALDO VIANA,CLUBE MUNICIPAL RIO DE JANEIRO - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=28356&Colocacao=113&Pontos=931,H,M
115,930,MARCELO SHIRAZAWA,CLUBE CONCÓRDIA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10503&Colocacao=115&Pontos=930,H,M
116,929,RAFAEL BUGLIOLI,CLUBE CONCÓRDIA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10489&Colocacao=116&Pontos=929,H,M
116,929,FABIO KANIL,ESTRELA DE OURO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=11046&Colocacao=116&Pontos=929,H,M
116,929,THIAGO MARIA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=23230&Colocacao=116&Pontos=929,H,M
116,929,WLADIMIR MENEZES,APMDFESP - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=21498&Colocacao=116&Pontos=929,H,M
116,929,VITOR ALMEIDA,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9833&Colocacao=116&Pontos=929,H,M
116,929,ADRIANO SANTI,SÃO CARLOS TM - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=28609&Colocacao=116&Pontos=929,H,M
122,928,BRUNO RUGGIA,CLUBE DE CAMPO DE PIRACICABA-CCP-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19178&Colocacao=122&Pontos=928,H,M
123,927,MARCELLO ROSA,ACADEMIA SERGIPANA - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19801&Colocacao=123&Pontos=927,H,M
124,926,LUIZ MEDINA,APMDFESP - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=21731&Colocacao=124&Pontos=926,H,M
125,925,ARNALDO UEZU,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=20475&Colocacao=125&Pontos=925,H,M
125,925,DANIEL LEITE,MOITAS CLUBE - SANTA CATARINA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=11818&Colocacao=125&Pontos=925,H,M
127,924,GUILHERME IRAHA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=53023&Colocacao=127&Pontos=924,H,M
128,923,ALBERTO TAVARES,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=29025&Colocacao=128&Pontos=923,H,M
128,923,JOÃO SILVA,ADM - PETRÓPOLIS - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=33631&Colocacao=128&Pontos=923,H,M
128,923,LUCAS GONÇALVES,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=26260&Colocacao=128&Pontos=923,H,M
128,923,FERNANDO KUBO,ACADEMIA FITPONG DE TÊNIS DE MESA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=2114&Colocacao=128&Pontos=923,H,M
132,922,BRUNO BARBOSA,CIRCULO MILITAR CAMPO GRANDE-MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=335&Colocacao=132&Pontos=922,H,M
132,922,PAULO GUEDES,MACAPA ESPORTE CLUBE - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=33782&Colocacao=132&Pontos=922,H,M
134,921,RENATO SIQUEIRA,ASSOCIAÇÃO GOIANA DE TÊNIS DE MESA-AGTM-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=8637&Colocacao=134&Pontos=921,H,M
134,921,MATHEUS ESCOLA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=23396&Colocacao=134&Pontos=921,H,M
134,921,RODRIGO BOZAN,NETO TT BAL. CAMBORIU SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=23893&Colocacao=134&Pontos=921,H,M
137,920,VICTOR YABIKU,ASSOCIAÇÃO MARINGAENSE DE TÊNIS DE MESA-AMTM - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9829&Colocacao=137&Pontos=920,H,M
137,920,FRANCISCO MELO,ACADEMIA CEARENSE - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=9877&Colocacao=137&Pontos=920,H,M
137,920,BRUNO MATOS,DOM BOSCO CAMPO GRANDE - MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1151&Colocacao=137&Pontos=920,H,M
137,920,YAN YONEKURA,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=44574&Colocacao=137&Pontos=920,H,M
141,919,HENRIQUE LIMA,BELFORD ROXO COUNTRY CLUBE-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1027&Colocacao=141&Pontos=919,H,M
141,919,RENNAN TANABE,ASSOCIAÇÃO MARINGAENSE DE TÊNIS DE MESA-AMTM - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1453&Colocacao=141&Pontos=919,H,M
141,919,FABIO SILVA,ITAPIRA CLUBE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=11361&Colocacao=141&Pontos=919,H,M
144,918,EGON LOVATO,ASSOCIAÇÃO BANDAS MARISTA PIO XII - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19850&Colocacao=144&Pontos=918,H,M
145,917,CRISTIANO CARVALHO,APCEF-MA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=8755&Colocacao=145&Pontos=917,H,M
146,916,GABRIEL PEREIRA,CR SALDANHA DA GAMA/JOOLA/ADC ESTRELA/STA CECÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17490&Colocacao=146&Pontos=916,H,M
146,916,FELIPPE CARVALHO,EMEC PARAÍBA/ESTRELA DO MAR - PB - CNPJ??,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=17588&Colocacao=146&Pontos=916,H,M
146,916,CARLOS PORTO,ASSOCIAÇÃO DE TÊNIS DE MESA OESTE PAULISTA -SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=50900&Colocacao=146&Pontos=916,H,M
146,916,DERYSON ALCANTARA,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=32319&Colocacao=146&Pontos=916,H,M
150,915,ALEXON PICCOLIN,EQUIPE TINOCO ESPORTES-RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=24646&Colocacao=150&Pontos=915,H,M
150,915,AUGUSTO COELHO,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1535&Colocacao=150&Pontos=915,H,M
152,914,VINICIUS OTERO,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=22070&Colocacao=152&Pontos=914,H,M
153,913,RODRIGO NASCIMENTO,ASSOC. DOS MESATENISTAS DO MUNIC. DE ITORORO-BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=766&Colocacao=153&Pontos=913,H,M
154,912,FÁBIO ALENCAR,ASSOC. ESPORTIVA E CULTURAL INSTITUTO PHOENIX - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=193&Colocacao=154&Pontos=912,H,M
154,912,ELIANDRO GONÇALVES,CENTRO CULTURAL 25 DE JULHO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=18885&Colocacao=154&Pontos=912,H,M
154,912,TALES BRAGA,CLUBE DOS DIÁRIOS - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=15835&Colocacao=154&Pontos=912,H,M
157,911,RAFAEL TAVEIRA,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=142&Colocacao=157&Pontos=911,H,M
157,911,MARCELO ALVES,ASSOCIAÇÃO ATLÉTICA UNICAP - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=789&Colocacao=157&Pontos=911,H,M
157,911,GABRIEL TAGLIARO,SOCIEDADE GINÁSTICA DE SÃO LEOPOLDO - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=917&Colocacao=157&Pontos=911,H,M
157,911,MAURO YANAGIHARA,ASSOCIAÇÃO OKINAWA DE CAMPO GRANDE - MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1201&Colocacao=157&Pontos=911,H,M
157,911,CESAR KAMOTO MENEZES,SOC .ESP. RECREATIVA E CULT. SANTA MARIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=35947&Colocacao=157&Pontos=911,H,M
162,910,VALDENIR CARVALHO,EMEC PARAÍBA/ESTRELA DO MAR - PB - CNPJ??,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10581&Colocacao=162&Pontos=910,H,M
162,910,DJALMA JUNIOR,MACAPA ESPORTE CLUBE - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19952&Colocacao=162&Pontos=910,H,M
164,908,GILBERTO ONOFRE,ASSOCIAÇÃO AMIGOS DO TÊNIS DE MESA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=19554&Colocacao=164&Pontos=908,H,M
164,908,BRUNO PERES,ASSOCIAÇÃO FITPONG DE TÊNIS DE MESA-DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=24147&Colocacao=164&Pontos=908,H,M
164,908,WALTER SAMPAIO,FLAMENGO RONDÔNIA - RO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=10818&Colocacao=164&Pontos=908,H,M
164,908,FERNANDO OLIVEIRA,APMDFESP - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=41095&Colocacao=164&Pontos=908,H,M
168,907,BRUNO MURO,ATTEMES - SANTOS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=13274&Colocacao=168&Pontos=907,H,M
169,906,CINCLER TREVISAN,ADFP/CLUBE DUQUE DE CAXIAS-CURITIBA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=20850&Colocacao=169&Pontos=906,H,M
169,906,ADRIANO OLIVEIRA,CABANA CLUBE-PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=RHM&Associado=1065&Colocacao=169&Pontos=906,H,M
